listing_id,source,source_listing_id,city,neighborhood,region,latitude,longitude,surface_m2,bedrooms,bathrooms,furnished_status,parking,balcony,sea_view,price_mad,price_per_m2,property_type,transaction_type,publication_date,publication_date_status,scraped_at,url,validation_status,validation_reasons,deduplication_status,duplicate_of,title_raw,price_raw,location_raw,details_raw,source_record_path
mubawab.ma:native:8403542,mubawab.ma,8403542,El Jadida,Sidi Moussa,Casablanca-Settat,,,80.0,2.0,1.0,furnished,yes,unknown,unknown,,,appartement,sale,,unknown,2026-09-01T17:37:06.895731+00:00,https://www.mubawab.ma/fr/a/8403542/bel-appartement-%C3%A0-vendre-%C3%A0-sidi-moussa-2-belles-chambres-bien-meubl%C3%A9,rejected,missing_price,unique,,Bel appartement à vendre à Sidi Moussa. 2 belles chambres. Bien meublé,,Sidi Moussa à El Jadida,,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_scrapy_v3.csv
mubawab.ma:native:8403686,mubawab.ma,8403686,Casablanca,,Casablanca-Settat,,,114.0,2.0,2.0,furnished,unknown,yes,unknown,1420000.0,12456.14,appartement,sale,,unknown,2026-09-01T16:52:44.241437+00:00,https://www.mubawab.ma/fr/a/8403686/appartement-meubl%C3%A9-%C3%A0-vendre-%E2%80%93-marjane,rejected,missing_city|missing_or_invalid_neighborhood|duplicate_listing_id,duplicate_listing_id,mubawab.ma:native:8403686,Appartement meublé à vendre – Marjane,1 420 000 DH,Écoles,114m² | 3 Pièces | 2 Chambres | 2 Salles de bains | 5 m²,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_listings_v3.csv
mubawab.ma:native:8404664,mubawab.ma,8404664,Casablanca,,Casablanca-Settat,,,96.0,2.0,1.0,unknown,yes,unknown,unknown,2000000.0,20833.33,appartement,sale,,unknown,2026-09-01T16:53:06.020665+00:00,https://www.mubawab.ma/fr/a/8404664/opportunit%C3%A9-%C3%A0-malabata-hills,rejected,missing_city|missing_or_invalid_neighborhood|duplicate_listing_id,duplicate_listing_id,mubawab.ma:native:8404664,Opportunité à Malabata Hills,2 000 000 DH,Écoles,96m² | 3 Pièces | 2 Chambres | 1 Salle de bain,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_listings_v3.csv
mubawab.ma:native:8404736,mubawab.ma,8404736,Casablanca,,Casablanca-Settat,,,120.0,3.0,3.0,unknown,unknown,yes,unknown,22000.0,183.33,appartement,sale,,unknown,2026-09-01T16:53:10.252884+00:00,https://www.mubawab.ma/fr/a/8404736/nouveau-projet-r%C3%A9sidentiel-d%E2%80%99exception-%C3%A0-iberia,rejected,implausible_price|missing_city|price_per_m2_outlier|missing_or_invalid_neighborhood|duplicate_listing_id,duplicate_listing_id,mubawab.ma:native:8404736,Nouveau Projet Résidentiel d’Exception à Iberia,22 000 DH,Écoles,120m² | 4 Pièces | 3 Chambres | 3 Salles de bains | 10 m²,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_listings_v3.csv
mubawab.ma:native:8405160,mubawab.ma,8405160,El Jadida,Centre ville,Casablanca-Settat,,,55.0,2.0,1.0,furnished,yes,unknown,unknown,,,appartement,sale,,unknown,2026-09-01T17:37:17.537434+00:00,https://www.mubawab.ma/fr/a/8405160/appartement-meubl%C3%A9-au-centre-ville-d%E2%80%99el-jadida,rejected,missing_price,unique,,Appartement meublé au centre ville d’el jadida,,Centre ville à El Jadida,,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_scrapy_v3.csv
mubawab.ma:native:8405655,mubawab.ma,8405655,El Jadida,Corniche,Casablanca-Settat,,,77.0,2.0,1.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-09-01T17:37:20.383825+00:00,https://www.mubawab.ma/fr/a/8405655/magnifique-appartement-%C3%A0-louer-%C3%A0-l%E2%80%99ann%C3%A9e,rejected,missing_price,unique,,Magnifique appartement à louer à l’année,,Corniche à El Jadida,,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_scrapy_v3.csv
mubawab.ma:native:8406105,mubawab.ma,8406105,Casablanca,,Casablanca-Settat,,,123.0,3.0,2.0,unknown,unknown,unknown,unknown,940000.0,7642.28,,sale,,unknown,2026-09-01T16:54:09.590324+00:00,https://www.mubawab.ma/fr/a/8406105/duplex-a-vendre-sidi-maarouf,rejected,missing_city|missing_or_invalid_neighborhood|unknown_property_type|duplicate_listing_id,duplicate_listing_id,mubawab.ma:native:8406105,Duplex a vendre sidi maarouf,940 000 DH,Écoles,123m² | 2 Pièces | 3 Chambres | 2 Salles de bains | 51 m² | 53 m²,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_listings_v3.csv
mubawab.ma:native:8406406,mubawab.ma,8406406,Casablanca,,Casablanca-Settat,,,118.0,2.0,2.0,unknown,unknown,unknown,unknown,1400000.0,11864.41,appartement,sale,,unknown,2026-09-01T16:54:05.126319+00:00,https://www.mubawab.ma/fr/a/8406406/a-vendre-maarif-ibn-souraij-2-chambres-terrasse,rejected,missing_city|missing_or_invalid_neighborhood|duplicate_listing_id,duplicate_listing_id,mubawab.ma:native:8406406,"A Vendre MAARIF Ibn Souraij, 2 Chambres/Terrasse",1 400 000 DH,Écoles,118m² | 4 Pièces | 2 Chambres | 2 Salles de bains | 53 m²,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_listings_v3.csv
mubawab.ma:native:8406778,mubawab.ma,8406778,Casablanca,,Casablanca-Settat,,,91.0,3.0,2.0,unknown,unknown,unknown,unknown,890000.0,9780.22,appartement,sale,,unknown,2026-09-01T16:54:00.429162+00:00,https://www.mubawab.ma/fr/a/8406778/%C3%A0-vendre-%E2%80%93-appartement-de-91-m%C2%B2-%C3%A0-sidi-rahal-au-maroc,rejected,missing_city|missing_or_invalid_neighborhood,unique,,"À vendre – appartement de 91 m² à Sidi Rahal, au Maroc",890 000 DH,Écoles,91m² | 4 Pièces | 3 Chambres | 2 Salles de bains,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_listings_v3.csv
mubawab.ma:native:8407033,mubawab.ma,8407033,Casablanca,,Casablanca-Settat,,,47.0,1.0,1.0,furnished,yes,yes,unknown,1550000.0,32978.72,appartement,sale,,unknown,2026-09-01T16:53:55.271639+00:00,https://www.mubawab.ma/fr/a/8407033/appartement-1-chambre-idealement-situe-a-guerliz,rejected,missing_city|missing_or_invalid_neighborhood|duplicate_listing_id,duplicate_listing_id,mubawab.ma:native:8407033,Appartement 1 chambre idealement situe a Guerliz,1 550 000 DH,Écoles,47m² | 1 Pièce | 1 Ch. | 1 Salle de bain | 6 m²,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_listings_v3.csv
mubawab.ma:native:8407249,mubawab.ma,8407249,Casablanca,,Casablanca-Settat,,,73.0,2.0,1.0,furnished,yes,unknown,unknown,1200000.0,16438.36,appartement,sale,,unknown,2026-09-01T16:52:57.667835+00:00,https://www.mubawab.ma/fr/a/8407249/bel-appartement-%C3%A0-vendre-%C3%A0-el-mansouria-3-pi%C3%A8ces-confortables-bien-meubl%C3%A9,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Bel appartement à vendre à El Mansouria. 3 pièces confortables. Bien meublé,1 200 000 DH,Écoles,73m² | 3 Pièces | 2 Chambres | 1 Salle de bain | 79 m² | 97 m²,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_listings_v3.csv
mubawab.ma:native:8407351,mubawab.ma,8407351,Casablanca,,Casablanca-Settat,,,84.0,1.0,2.0,unknown,unknown,unknown,unknown,1480000.0,17619.05,appartement,sale,,unknown,2026-09-01T16:52:53.692744+00:00,https://www.mubawab.ma/fr/a/8407351/appt-av-amarrakech-quartier-guelize,rejected,missing_city|missing_or_invalid_neighborhood|duplicate_listing_id,duplicate_listing_id,mubawab.ma:native:8407351,Appt av amarrakech quartier guelize,1 480 000 DH,Écoles,84m² | 1 Pièce | 1 Ch. | 2 Salles de bains,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_listings_v3.csv
mubawab.ma:native:8407368,mubawab.ma,8407368,Casablanca,,Casablanca-Settat,,,87.0,2.0,1.0,unknown,yes,unknown,unknown,1480000.0,17011.49,appartement,sale,,unknown,2026-09-01T16:53:50.577964+00:00,https://www.mubawab.ma/fr/a/8407368/%C3%A0-vendre-%E2%80%93-bel-appartement-r%C3%A9nov%C3%A9-de-87-m%C2%B2,rejected,missing_city|missing_or_invalid_neighborhood|duplicate_listing_id,duplicate_listing_id,mubawab.ma:native:8407368,À VENDRE – Bel Appartement Rénové de 87 m²,1 480 000 DH,Écoles,87m² | 4 Pièces | 2 Chambres | 1 Salle de bain,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_listings_v3.csv
mubawab.ma:native:7591260,mubawab.ma,7591260,Casablanca,Mers Sultan,Casablanca-Settat,,,51.0,1.0,1.0,furnished,yes,yes,unknown,9850000.0,193137.25,appartement,sale,,unknown,2026-09-02T05:40:49+00:00,https://www.mubawab.ma/fr/a/7591260/sunny-cocooning-studio-mers-sultan,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:7686539,mubawab.ma,7686539,Casablanca,Palmier,Casablanca-Settat,,,39.0,3.0,1.0,unknown,yes,yes,unknown,8975000.0,230128.21,appartement,sale,,unknown,2026-09-02T07:47:12+00:00,https://www.mubawab.ma/fr/a/7686539/studios-haut-standing-neuf-a-vendre-a-palmier,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:7887470,mubawab.ma,7887470,Larache,Larache,Tangier-Tetouan-Al Hoceima,,,64.0,2.0,1.0,unknown,yes,yes,yes,10380000.0,162187.5,appartement,sale,,unknown,2026-09-02T14:44:51+00:00,https://www.mubawab.ma/fr/a/7887470/appartement-en-vente-%C3%A0-larache-1-pi%C3%A8ce-vue-exceptionnelle-sur-la-mer-chauffage-central-,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:7927535,mubawab.ma,7927535,Marrakech,Targa,Marrakech-Safi,,,70.0,2.0,1.0,furnished,yes,yes,unknown,18520000.0,264571.43,appartement,sale,,unknown,2026-09-02T16:35:59+00:00,https://www.mubawab.ma/fr/a/7927535/nouveau-appartement-dh-%C3%A0-targa-marrakech,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:7968810,mubawab.ma,7968810,Casablanca,Oulfa,Casablanca-Settat,,,56.0,2.0,1.0,furnished,unknown,yes,unknown,9430000.0,168392.86,appartement,sale,,unknown,2026-09-02T06:36:10+00:00,https://www.mubawab.ma/fr/a/7968810/bel-appartement-%C3%A0-vendre-%C3%A0-oulfa-1-pi%C3%A8ce-meubl%C3%A9,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:7996118,mubawab.ma,7996118,Marrakech,Prestigia,Marrakech-Safi,,,78.0,2.0,2.0,furnished,unknown,unknown,unknown,12400000.0,158974.36,appartement,sale,,unknown,2026-09-02T16:09:26+00:00,https://www.mubawab.ma/fr/a/7996118/un-beau-rez-de-jardin-meubl%C3%A9-prestigia-golf-city,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8047042,mubawab.ma,8047042,Bouskoura,Victoria,Casablanca-Settat,,,79.0,2.0,2.0,unknown,yes,yes,unknown,12625000.0,159810.13,appartement,sale,,unknown,2026-09-02T00:13:52+00:00,https://www.mubawab.ma/fr/a/8047042/bel-appartement-de-79m-%C3%A0-victoria,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8079040,mubawab.ma,8079040,Casablanca,Oulfa,Casablanca-Settat,,,85.0,2.0,1.0,furnished,unknown,yes,unknown,18720000.0,220235.29,appartement,sale,,unknown,2026-09-02T12:46:50+00:00,https://www.mubawab.ma/fr/a/8079040/appartement-en-vente-%C3%A0-oulfa-2-belles-chambres-meubl%C3%A9,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8095549,mubawab.ma,8095549,Marrakech,Guéliz,Marrakech-Safi,,,84.0,2.0,2.0,unknown,yes,yes,unknown,1570000.0,18690.48,appartement,sale,,unknown,2026-09-02T14:45:53+00:00,https://www.mubawab.ma/fr/a/8095549/appartement-neuf-84-m%C2%B2-%C3%A0-gu%C3%A9liz,rejected,duplicate_listing_id,duplicate_listing_id,mubawab.ma:native:8095549,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8109277,mubawab.ma,8109277,Khouribga,Khouribga,Béni Mellal-Khénifra,,,49.0,2.0,1.0,furnished,unknown,unknown,unknown,10310000.0,210408.16,appartement,sale,,unknown,2026-09-02T14:42:00+00:00,https://www.mubawab.ma/fr/a/8109277/superbe-appartement-%C3%A0-vendre-%C3%A0-khouribga-superficie-49-m%C2%B2-meubl%C3%A9,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8112731,mubawab.ma,8112731,Casablanca,Sidi Belyout,Casablanca-Settat,,,214.0,3.0,2.0,unknown,yes,yes,unknown,200000.0,934.58,appartement,sale,,unknown,2026-09-02T01:47:38+00:00,https://www.mubawab.ma/fr/a/8112731/appartement-%C3%A0-vendre-de-214-0-m%C2%B2-%C3%A0-casablanca-bourgogne-sidi-belyout,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8115280,mubawab.ma,8115280,Marrakech,Guéliz,Marrakech-Safi,,,83.0,2.0,1.0,unknown,yes,yes,unknown,1560000.0,18795.18,appartement,sale,,unknown,2026-09-02T14:45:56+00:00,https://www.mubawab.ma/fr/a/8115280/appartement-neuf-83-m%C2%B2-%C3%A0-gu%C3%A9liz-avec-salle-de-sport,rejected,duplicate_listing_id,duplicate_listing_id,mubawab.ma:native:8115280,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8123166,mubawab.ma,8123166,Tanger,Mesnana,Tangier-Tetouan-Al Hoceima,,,88.0,2.0,2.0,furnished,unknown,unknown,unknown,14850000.0,168750.0,appartement,sale,,unknown,2026-09-01T22:18:04+00:00,https://www.mubawab.ma/fr/a/8123166/appartement-%C3%A0-vendre-%C3%A0-mesnana-tanger,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8145485,mubawab.ma,8145485,Marrakech,l'entrée de,Marrakech-Safi,,,88.0,2.0,2.0,furnished,yes,unknown,unknown,14930000.0,169659.09,appartement,sale,,unknown,2026-09-02T20:59:27+00:00,https://www.mubawab.ma/fr/a/8145485/appartement-emplacement-strat%C3%A9gique,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8147839,mubawab.ma,8147839,Marrakech,Route de Casablanca à,Marrakech-Safi,,,43.0,1.0,1.0,unknown,yes,unknown,unknown,16810000.0,390930.23,appartement,sale,,unknown,2026-09-02T14:47:46+00:00,https://www.mubawab.ma/fr/a/8147839/studio-modernes-route-de-casablanca-avec-piscine,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8160402,mubawab.ma,8160402,Casablanca,Oulfa,Casablanca-Settat,,,52.0,2.0,1.0,unknown,unknown,unknown,unknown,12330000.0,237115.38,appartement,sale,,unknown,2026-09-02T11:12:59+00:00,https://www.mubawab.ma/fr/a/8160402/apparetement-%C3%A1-oulfa,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8165939,mubawab.ma,8165939,Tanger,Malabata,Tangier-Tetouan-Al Hoceima,,,102.0,3.0,2.0,unknown,unknown,unknown,unknown,2040000.0,20000.0,appartement,sale,,unknown,2026-09-01T22:09:43+00:00,https://www.mubawab.ma/fr/a/8165939/vente-appartement-de-prestige-%C3%A0-malabata-hills,rejected,duplicate_listing_id,duplicate_listing_id,mubawab.ma:native:8165939,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8183071,mubawab.ma,8183071,Marrakech,Izdihar,Marrakech-Safi,,,77.0,2.0,2.0,unknown,yes,yes,unknown,19650000.0,255194.81,appartement,sale,,unknown,2026-09-02T20:47:42+00:00,https://www.mubawab.ma/fr/a/8183071/appartement-%C3%A0-vendre-%E2%80%93-izdihar,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8187939,mubawab.ma,8187939,Casablanca,Maârif,Casablanca-Settat,,,50.0,1.0,1.0,furnished,yes,yes,unknown,8980000.0,179600.0,appartement,sale,,unknown,2026-09-02T01:49:22+00:00,https://www.mubawab.ma/fr/a/8187939/a-saisir-appartement-50m-meubl%C3%A9-chic-au-maarif,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8192362,mubawab.ma,8192362,Berrechid,proximité de la zone industrielle de,Casablanca-Settat,,,58.0,2.0,1.0,furnished,unknown,yes,unknown,12260000.0,211379.31,appartement,sale,,unknown,2026-09-02T00:10:47+00:00,https://www.mubawab.ma/fr/a/8192362/appartements-%C3%A0-vendre-1-etage,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8194806,mubawab.ma,8194806,El Jadida,El Jadida,Casablanca-Settat,,,90.0,2.0,2.0,unknown,unknown,yes,unknown,13590000.0,151000.0,appartement,sale,,unknown,2026-09-02T14:25:18+00:00,https://www.mubawab.ma/fr/a/8194806/appartement-%C3%A0-vendre-el-jadida,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8195309,mubawab.ma,8195309,Marrakech,Guéliz,Marrakech-Safi,,,35.0,2.0,1.0,unknown,yes,yes,unknown,5604500.0,160128.57,appartement,sale,,unknown,2026-09-02T20:59:38+00:00,https://www.mubawab.ma/fr/a/8195309/nouveau-projet-r%C3%A9sidentiel-haut-standing-%C3%A0-gueliz-,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8196375,mubawab.ma,8196375,Marrakech,un quartier en pleine expansion à,Marrakech-Safi,,,44.0,1.0,1.0,furnished,yes,yes,unknown,6850000.0,155681.82,appartement,sale,,unknown,2026-09-02T20:59:40+00:00,https://www.mubawab.ma/fr/a/8196375/nouveau-projet-haut-de-standing,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8199138,mubawab.ma,8199138,Casablanca,Les princesses,Casablanca-Settat,,,45.0,1.0,1.0,unknown,yes,unknown,unknown,9980000.0,221777.78,appartement,sale,,unknown,2026-09-02T06:15:45+00:00,https://www.mubawab.ma/fr/a/8199138/superbe-appartement-%C3%A0-vendre-%C3%A0-les-princesses-surface-totale-45-m%C2%B2-chemin%C3%A9e-et-climatisation,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8201326,mubawab.ma,8201326,Marrakech,Guéliz,Marrakech-Safi,,,46.0,2.0,1.0,furnished,yes,yes,unknown,13782000.0,299608.7,appartement,sale,,unknown,2026-09-02T20:59:43+00:00,https://www.mubawab.ma/fr/a/8201326/appartement-%C3%A0-vendre-%C3%A0-5min-de-gu%C3%A9liz-%E2%80%93-marrakech,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8216132,mubawab.ma,8216132,Casablanca,Sidi Moumen,Casablanca-Settat,,,62.0,2.0,1.0,furnished,yes,yes,unknown,9650000.0,155645.16,appartement,sale,,unknown,2026-09-02T11:38:43+00:00,https://www.mubawab.ma/fr/a/8216132/%C3%A0-vendre-appartement-62-m%C2%B2-%E2%80%93-sidi-moumen-lotissement-el-houda-casablanca,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8222141,mubawab.ma,8222141,El Jadida,El Jadida,Casablanca-Settat,,,78.0,2.0,1.0,unknown,yes,yes,unknown,15580000.0,199743.59,appartement,sale,,unknown,2026-09-02T14:27:49+00:00,https://www.mubawab.ma/fr/a/8222141/appartement-a-2-min-de-la-place-el-jadida-dans-un,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8226710,mubawab.ma,8226710,Casablanca,Aïn Sebaâ,Casablanca-Settat,,,42.0,2.0,1.0,unknown,yes,yes,unknown,6534000.0,155571.43,appartement,sale,,unknown,2026-09-02T03:37:53+00:00,https://www.mubawab.ma/fr/a/8226710/studio-de-42-%C3%A0-vendre-%C3%A0-ain-sebaa,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8230440,mubawab.ma,8230440,Marrakech,Route de Casablanca à,Marrakech-Safi,,,45.0,1.0,1.0,unknown,yes,unknown,unknown,17750000.0,394444.44,appartement,sale,,unknown,2026-09-02T14:48:05+00:00,https://www.mubawab.ma/fr/a/8230440/nouveau-projets-haut-standing-%E2%80%93-route-de-casa,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8232289,mubawab.ma,8232289,Marrakech,laver Hay Mabrouka à,Marrakech-Safi,,,56.0,1.0,1.0,furnished,yes,unknown,unknown,8700000.0,155357.14,appartement,sale,,unknown,2026-09-02T21:14:24+00:00,https://www.mubawab.ma/fr/a/8232289/%C3%A0-louer-appartement-meubl%C3%A9-%C3%A9quip%C3%A9,rejected,price_per_m2_outlier,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
